musicbrainz_id,artist_name,url
070a4a70-705b-41ba-a30a-cac559c781f8,SCH,https://open.spotify.com/artist/2kXKa3aAFngGz2P4GjG5w2
cf580d82-3f3e-4b86-8874-7e0fbe794f01,Aya Nakamura,https://open.spotify.com/artist/7IlRNXHjoOCgEAWN5qYksg
070a4a70-705b-41ba-a30a-cac559c781f8,SCH,https://www.discogs.com/artist/4470776
070a4a70-705b-41ba-a30a-cac559c781f8,SCH,https://www.allmusic.com/artist/mn0003408567
6a2244c9-3122-454e-b83d-b23e2968884e,Hamza,https://www.discogs.com/artist/4257695
cf580d82-3f3e-4b86-8874-7e0fbe794f01,Aya Nakamura,https://www.discogs.com/artist/4814288
6a2244c9-3122-454e-b83d-b23e2968884e,Hamza,https://www.deezer.com/artist/171998
6a2244c9-3122-454e-b83d-b23e2968884e,Hamza,https://open.spotify.com/artist/5gs4Sm2WQUkcGeikMcVHbh
6a2244c9-3122-454e-b83d-b23e2968884e,Hamza,https://www.wikidata.org/wiki/Q44746097
cf580d82-3f3e-4b86-8874-7e0fbe794f01,Aya Nakamura,https://www.wikidata.org/wiki/Q37793136
635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,Leto,https://www.deezer.com/artist/455796
b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,https://www.deezer.com/artist/13
dae7d996-38fe-4578-bf75-1e2510f522bb,Gazo,https://www.wikidata.org/wiki/Q107427536
dae7d996-38fe-4578-bf75-1e2510f522bb,Gazo,https://www.allmusic.com/artist/mn0003979047
2bd0c272-dd22-4395-8381-18fa2fa59f1e,Tiakola,https://www.deezer.com/artist/13918545
6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Dua Lipa,https://www.wikidata.org/wiki/Q21914464
2bd0c272-dd22-4395-8381-18fa2fa59f1e,Tiakola,https://www.discogs.com/artist/8050214
b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,https://www.allmusic.com/artist/mn0001892803
b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,https://www.allmusic.com/artist/mn0000157676
2bd0c272-dd22-4395-8381-18fa2fa59f1e,Tiakola,https://www.allmusic.com/artist/mn0003855081
635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,Leto,https://www.deezer.com/artist/11548145
6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Dua Lipa,https://www.deezer.com/artist/8706544
b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,https://www.wikidata.org/wiki/Q5608
b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,https://www.discogs.com/artist/108184
dae7d996-38fe-4578-bf75-1e2510f522bb,Gazo,https://www.deezer.com/artist/8873540
635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,Leto,https://www.discogs.com/artist/5799237
6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Dua Lipa,https://www.discogs.com/artist/4357593
dae7d996-38fe-4578-bf75-1e2510f522bb,Gazo,https://open.spotify.com/artist/5gqmbbfjcikQBzPB5Hv13I
b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR
dae7d996-38fe-4578-bf75-1e2510f522bb,Gazo,https://open.spotify.com/artist/1bfIl1O9BgTaeL47gKrIgn
b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,https://www.discogs.com/artist/644153
2bd0c272-dd22-4395-8381-18fa2fa59f1e,Tiakola,https://www.wikidata.org/wiki/Q110409381
6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Dua Lipa,https://www.allmusic.com/artist/mn0003426731
6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Dua Lipa,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we
dae7d996-38fe-4578-bf75-1e2510f522bb,Gazo,https://www.discogs.com/artist/8136520
2bd0c272-dd22-4395-8381-18fa2fa59f1e,Tiakola,https://open.spotify.com/artist/3vUMXQ9kPnZAQkMkZZ7Hfh
b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,https://www.discogs.com/artist/38661
635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,Leto,https://open.spotify.com/artist/6HCBnyTBSLdb3TFn2ayulY
635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,Leto,https://www.wikidata.org/wiki/Q104671539
3134d99c-a372-424a-9f65-d2dacfdccaba,Zola,https://open.spotify.com/artist/54kCbQZaZWHnwwj9VP2hn4
6cad3ce5-6380-4594-a8da-ae7d273b683d,Orelsan,https://www.discogs.com/artist/1409627
c65e3fcc-5c6c-4237-a23d-5bccc75e8262,SCH,https://www.discogs.com/artist/2518
6cad3ce5-6380-4594-a8da-ae7d273b683d,Orelsan,https://www.deezer.com/artist/259467
785c0e9c-89f6-4bf4-8296-443a46632d62,Booba,https://www.discogs.com/artist/245750
3134d99c-a372-424a-9f65-d2dacfdccaba,Zola,https://www.discogs.com/artist/1326571
6cad3ce5-6380-4594-a8da-ae7d273b683d,Orelsan,https://www.discogs.com/artist/422011
6cad3ce5-6380-4594-a8da-ae7d273b683d,Orelsan,https://open.spotify.com/artist/4FpJcNgOvIpSBeJgRg3OfN
785c0e9c-89f6-4bf4-8296-443a46632d62,Booba,https://www.discogs.com/artist/1539226
6cad3ce5-6380-4594-a8da-ae7d273b683d,Orelsan,https://www.allmusic.com/artist/mn0001489936
6cad3ce5-6380-4594-a8da-ae7d273b683d,Orelsan,https://www.wikidata.org/wiki/Q2813374
c65e3fcc-5c6c-4237-a23d-5bccc75e8262,SCH,https://www.discogs.com/artist/1096797
6cad3ce5-6380-4594-a8da-ae7d273b683d,Orelsan,https://www.discogs.com/artist/3572885
785c0e9c-89f6-4bf4-8296-443a46632d62,Booba,https://www.deezer.com/artist/390
785c0e9c-89f6-4bf4-8296-443a46632d62,Booba,https://www.wikidata.org/wiki/Q642477
785c0e9c-89f6-4bf4-8296-443a46632d62,Booba,https://www.allmusic.com/artist/mn0001038902
ee5acbd5-d291-4fe1-a06a-88060b131b77,SDM,https://www.deezer.com/artist/604107
ee5acbd5-d291-4fe1-a06a-88060b131b77,SDM,https://www.wikidata.org/wiki/Q106686959
785c0e9c-89f6-4bf4-8296-443a46632d62,Booba,https://www.deezer.com/artist/85298122
